UF;Rodovia;Sentido;Alta;Média;Baixa;Latitude;Longitude
PR;BR-153;Decrescente;;;;-26.2691401;-51.1744061
PR;BR-153;Decrescente;;X;;-26.261295;-51.1694711
PR;BR-153;Decrescente;X;;;-26.2547341;-51.1633397
PR;BR-153;Decrescente;;;;-26.246086;-51.1606904
PR;BR-153;Decrescente;;;X;-26.2379953;-51.1564437
PR;BR-153;Decrescente;X;;;-26.2337096;-51.147997
PR;BR-153;Decrescente;X;;;-26.228901;-51.1401669
PR;BR-153;Decrescente;X;;;-26.2223141;-51.1337347
PR;BR-153;Decrescente;X;;;-26.2142536;-51.1289429
PR;BR-153;Decrescente;X;;;-26.2103078;-51.1195456
PR;BR-153;Decrescente;X;;;-26.2045063;-51.1127924
PR;BR-153;Decrescente;X;;;-26.1976624;-51.1087611
PR;BR-153;Decrescente;X;;;-26.1967228;-51.0990333
PR;BR-153;Decrescente;X;;;-26.1975814;-51.0901384
PR;BR-153;Decrescente;X;;;-26.1962428;-51.0808117
PR;BR-153;Decrescente;X;;;-26.1980654;-51.0711983
PR;BR-153;Decrescente;;X;;-26.2005936;-51.0618858
PR;BR-153;Decrescente;;X;;-26.1983734;-51.0530826
PR;BR-153;Decrescente;;;;-26.1974689;-51.0431948
PR;BR-153;Decrescente;;X;;-26.196812;-51.0332317
PR;BR-153;Decrescente;X;;;-26.1961824;-51.0232954
PR;BR-153;Decrescente;X;;;-26.1967105;-51.0133852
PR;BR-153;Decrescente;X;;;-26.1981898;-51.0025969
PR;BR-153;Decrescente;X;;;-26.1977532;-50.9935783
PR;BR-153;Decrescente;;;X;-26.1970383;-50.9836297
PR;BR-153;Decrescente;X;;;-26.190792;-50.9767542
PR;BR-153;Decrescente;;X;;-26.1840929;-50.970149
PR;BR-153;Decrescente;X;;;-26.1819476;-50.9609646
PR;BR-153;Decrescente;X;;;-26.1795126;-50.9517523
PR;BR-153;Decrescente;X;;;-26.1837989;-50.9433497
PR;BR-153;Decrescente;X;;;-26.1802404;-50.9353874
PR;BR-153;Decrescente;X;;;-26.1816304;-50.9260952
PR;BR-153;Decrescente;X;;;-26.1769992;-50.9177886
PR;BR-153;Decrescente;X;;;-26.1703031;-50.910264
PR;BR-153;Decrescente;X;;;-26.167344;-50.9009728
PR;BR-153;Decrescente;X;;;-26.1622492;-50.892759
PR;BR-153;Decrescente;;X;;-26.1576865;-50.8842861
PR;BR-153;Decrescente;;X;;-26.1514583;-50.8770808
PR;BR-153;Decrescente;X;;;-26.1445173;-50.8708288
PR;BR-153;Decrescente;X;;;-26.1374726;-50.8646455
PR;BR-153;Decrescente;X;;;-26.1319639;-50.8567919
PR;BR-153;Decrescente;X;;;-26.1267497;-50.8486675
PR;BR-153;Decrescente;X;;;-26.1211266;-50.8408456
PR;BR-153;Decrescente;X;;;-26.1196385;-50.8309978
PR;BR-153;Decrescente;;X;;-26.1175029;-50.8214964
PR;BR-153;Decrescente;X;;;-26.111615;-50.8141135
PR;BR-153;Decrescente;X;;;-26.1056398;-50.8068741
PR;BR-153;Decrescente;X;;;-26.1004693;-50.7987152
PR;BR-153;Decrescente;X;;;-26.0953731;-50.7905593
PR;BR-153;Decrescente;X;;;-26.0928148;-50.7812368
PR;BR-153;Decrescente;;X;;-26.0909651;-50.7764817
PR;BR-153;Decrescente;;;X;-26.0838951;-50.7827173
PR;BR-153;Decrescente;X;;;-26.0768324;-50.7889364
PR;BR-153;Decrescente;;;X;-26.0716348;-50.797068
PR;BR-153;Decrescente;;X;;-26.0658981;-50.8045985
PR;BR-153;Decrescente;X;;;-26.058339;-50.8092955
PR;BR-153;Decrescente;;;X;-26.0520786;-50.816536
PR;BR-153;Decrescente;;;X;-26.0370249;-50.8317873
PR;BR-153;Decrescente;;;X;-26.0304334;-50.8343424
PR;BR-153;Decrescente;;;;-26.0211562;-50.8352695
PR;BR-153;Decrescente;;;X;-26.0118737;-50.8385958
PR;BR-153;Decrescente;;;X;-26.0023348;-50.8403836
PR;BR-153;Decrescente;X;;;-25.9931675;-50.8387051
PR;BR-153;Decrescente;X;;;-25.9844519;-50.8391012
PR;BR-153;Decrescente;;;X;-25.9746984;-50.8392781
PR;BR-153;Decrescente;;;;-25.9650478;-50.8400149
PR;BR-153;Decrescente;X;;;-25.9572536;-50.8438556
PR;BR-153;Decrescente;;;;-25.9477255;-50.8455227
PR;BR-153;Decrescente;;;;-25.9434502;-50.8545744
PR;BR-153;Decrescente;;;;-25.934972;-50.8589729
PR;BR-153;Decrescente;;;;-25.9217947;-50.8498486
PR;BR-153;Decrescente;;;;-25.9191116;-50.8479925
PR;BR-153;Decrescente;;;X;-25.9116583;-50.8431182
PR;BR-153;Decrescente;;;;-25.9046841;-50.8356276
PR;BR-153;Decrescente;;;;-25.896008;-50.8354492
PR;BR-153;Decrescente;;;;-25.8867077;-50.8382598
PR;BR-153;Decrescente;X;;;-25.8782855;-50.835741
PR;BR-153;Decrescente;;X;;-25.8699533;-50.8346098
PR;BR-153;Decrescente;;X;;-25.8621416;-50.83701
PR;BR-153;Decrescente;X;;;-25.8555837;-50.8421571
PR;BR-153;Decrescente;X;;;-25.8474033;-50.8396989
PR;BR-153;Decrescente;;;X;-25.8403382;-50.8372935
PR;BR-153;Decrescente;X;;;-25.8320889;-50.8390847
PR;BR-153;Decrescente;X;;;-25.8236299;-50.8389293
PR;BR-153;Decrescente;X;;;-25.8169889;-50.8434883
PR;BR-153;Decrescente;X;;;-25.8108198;-50.848985
PR;BR-153;Decrescente;;X;;-25.8025806;-50.8499684
PR;BR-153;Decrescente;X;;;-25.7945124;-50.8514289
PR;BR-153;Decrescente;X;;;-25.7860706;-50.850854
PR;BR-153;Decrescente;X;;;-25.7750717;-50.846497
PR;BR-153;Decrescente;X;;;-25.7701625;-50.8463117
PR;BR-153;Decrescente;X;;;-25.7618594;-50.8448667
PR;BR-153;Decrescente;X;;;-25.7557267;-50.8387982
PR;BR-153;Decrescente;X;;;-25.7534325;-50.8299909
PR;BR-153;Decrescente;;;;-25.7496308;-50.8216574
PR;BR-153;Decrescente;;;;-25.7448382;-50.8141429
PR;BR-153;Decrescente;;;;-25.7404163;-50.8063415
PR;BR-153;Decrescente;;;;-25.7342369;-50.8012706
PR;BR-153;Decrescente;;;;-25.727067;-50.7967541
PR;BR-153;Decrescente;;;;-25.7196564;-50.7927625
PR;BR-153;Decrescente;;;X;-25.7135612;-50.7862829
PR;BR-153;Decrescente;;;X;-25.7055728;-50.7832169
PR;BR-153;Decrescente;;;X;-25.6985639;-50.7769377
PR;BR-153;Decrescente;X;;;-25.6914992;-50.7707951
PR;BR-153;Decrescente;X;;;-25.6853788;-50.7634374
PR;BR-153;Decrescente;X;;;-25.6793126;-50.7560404
PR;BR-153;Decrescente;X;;;-25.6725179;-50.7497946
PR;BR-153;Decrescente;X;;;-25.6663533;-50.7429303
PR;BR-153;Decrescente;X;;;-25.661656;-50.7345145
PR;BR-153;Decrescente;X;;;-25.6542025;-50.7310681
PR;BR-153;Decrescente;X;;;-25.6453018;-50.7312306
PR;BR-153;Decrescente;X;;;-25.6367339;-50.7282934
PR;BR-153;Decrescente;X;;;-25.6287357;-50.7251535
PR;BR-153;Decrescente;X;;;-25.6256719;-50.7162422
PR;BR-153;Decrescente;;X;;-25.6220495;-50.7076934
PR;BR-153;Decrescente;X;;;-25.6147188;-50.7024893
PR;BR-153;Decrescente;X;;;-25.6072196;-50.6976672
PR;BR-153;Decrescente;;X;;-25.6012572;-50.6908651
PR;BR-153;Decrescente;;X;;-25.5929895;-50.6868066
PR;BR-153;Decrescente;X;;;-25.584833;-50.6833028
PR;BR-153;Decrescente;X;;;-25.5761205;-50.68077
PR;BR-153;Decrescente;X;;;-25.5672522;-50.679548
PR;BR-153;Decrescente;X;;;-25.5537662;-50.6721561
PR;BR-153;Decrescente;;;X;-25.5516677;-50.6707651
PR;BR-153;Decrescente;;;X;-25.5439836;-50.6654869
PR;BR-153;Decrescente;;X;;-25.5382204;-50.657965
PR;BR-153;Decrescente;X;;;-25.530117;-50.6537684
PR;BR-153;Decrescente;;;X;-25.5211242;-50.6541497
PR;BR-153;Decrescente;;;X;-25.51222;-50.6532934
PR;BR-153;Decrescente;;;X;-25.5035806;-50.6502659
PR;BR-153;Decrescente;;;X;-25.4949586;-50.6472012
PR;BR-153;Decrescente;;;;-25.4868986;-50.6432789
PR;BR-153;Decrescente;;;;-25.4786058;-50.640032
PR;BR-153;Decrescente;X;;;-25.4711091;-50.6353656
PR;BR-153;Decrescente;;;;-25.4644956;-50.6287537
PR;BR-153;Decrescente;X;;;-25.4603873;-50.6222287
PR;BR-153;Decrescente;X;;;-25.4523525;-50.6183725
PR;BR-153;Decrescente;X;;;-25.4440046;-50.6144856
PR;BR-153;Decrescente;X;;;-25.4354199;-50.6113421
PR;BR-153;Decrescente;X;;;-25.4265108;-50.6097054
PR;BR-153;Decrescente;X;;;-25.4179026;-50.6067755
PR;BR-153;Decrescente;X;;;-25.4096453;-50.6102227
PR;BR-153;Decrescente;;X;;-25.4012285;-50.6105461
PR;BR-153;Decrescente;;;X;-25.3935958;-50.6159291
PR;BR-153;Decrescente;;;;-25.3853889;-50.6190907
PR;BR-153;Decrescente;;;X;-25.3773101;-50.6228155
PR;BR-153;Decrescente;;;;-25.369555;-50.6255818
PR;BR-153;Decrescente;;;;-25.3641301;-50.6328566
PR;BR-153;Decrescente;;;X;-25.3551334;-50.6339228
PR;BR-153;Decrescente;;;;-25.3461109;-50.634957
PR;BR-153;Decrescente;X;;;-25.3371053;-50.6358552
PR;BR-153;Decrescente;;;;-25.3281522;-50.6344313
PR;BR-153;Decrescente;;X;;-25.3192006;-50.6329599
PR;BR-153;Decrescente;;;;-25.3101827;-50.6340214
PR;BR-153;Decrescente;;;X;-25.3016005;-50.6367691
PR;BR-153;Decrescente;;;X;-25.2927271;-50.6373595
PR;BR-153;Decrescente;;;;-25.2838867;-50.639553
PR;BR-153;Decrescente;;;;-25.2749412;-50.6390142
PR;BR-153;Decrescente;;;;-25.2659108;-50.6396121
PR;BR-153;Decrescente;;;;-24.7089955;-50.4499841
PR;BR-153;Decrescente;;;;-24.7057937;-50.4490439
PR;BR-153;Decrescente;;;X;-24.6973122;-50.4458351
PR;BR-153;Decrescente;;;X;-24.6904254;-50.4401854
PR;BR-153;Decrescente;;;;-24.6826006;-50.4441723
PR;BR-153;Decrescente;;;;-24.675543;-50.4500473
PR;BR-153;Decrescente;;X;;-24.66756;-50.4529533
PR;BR-153;Decrescente;X;;;-24.6588841;-50.4524303
PR;BR-153;Decrescente;;;;-24.6500056;-50.4531447
PR;BR-153;Decrescente;;;;-24.6419455;-50.4565797
PR;BR-153;Decrescente;;;X;-24.6341809;-50.460789
PR;BR-153;Decrescente;;;;-24.6280403;-50.4542077
PR;BR-153;Decrescente;;X;;-24.6200731;-50.4496996
PR;BR-153;Decrescente;;X;;-24.612235;-50.4448608
PR;BR-153;Decrescente;;;;-24.6044243;-50.4400294
PR;BR-153;Decrescente;;;X;-24.5959062;-50.4375064
PR;BR-153;Decrescente;X;;;-24.5869465;-50.4367932
PR;BR-153;Decrescente;X;;;-24.5804289;-50.4425993
PR;BR-153;Decrescente;X;;;-24.5762813;-50.4504089
PR;BR-153;Decrescente;;X;;-24.5676182;-50.4529581
PR;BR-153;Decrescente;X;;;-24.558901;-50.4548617
PR;BR-153;Decrescente;;;X;-24.5507619;-50.45481
PR;BR-153;Decrescente;;;;-24.5435396;-50.4490353
PR;BR-153;Decrescente;;;X;-24.5350933;-50.4472999
PR;BR-153;Decrescente;;;;-24.5267385;-50.4462821
PR;BR-153;Decrescente;;;;-24.5213432;-50.4386461
PR;BR-153;Decrescente;;;;-24.5133358;-50.4371852
PR;BR-153;Decrescente;;;;-24.506384;-50.4414662
PR;BR-153;Decrescente;;;;-24.4994644;-50.4454772
PR;BR-153;Decrescente;;;X;-24.4918597;-50.441358
PR;BR-153;Decrescente;;;;-24.484572;-50.4399809
PR;BR-153;Decrescente;;;;-24.4772063;-50.4453285
PR;BR-153;Decrescente;;;;-24.4693683;-50.4425475
PR;BR-153;Decrescente;;;;-24.4637903;-50.4351134
PR;BR-153;Decrescente;X;;;-24.4599271;-50.4262982
PR;BR-153;Decrescente;;;X;-24.4517362;-50.4235712
PR;BR-153;Decrescente;;;;-24.4428225;-50.4232427
PR;BR-153;Decrescente;;;;-24.4356389;-50.4187182
PR;BR-153;Decrescente;;;X;-24.4311986;-50.4102466
PR;BR-153;Decrescente;;;;-24.427749;-50.4012094
PR;BR-153;Decrescente;;;;-24.4229136;-50.3932369
PR;BR-153;Decrescente;;;;-24.4226026;-50.3834713
PR;BR-153;Decrescente;;;;-24.4225967;-50.3739751
PR;BR-153;Decrescente;;;;-24.4161786;-50.3671942
PR;BR-153;Decrescente;;;;-24.4103967;-50.3608745
PR;BR-153;Decrescente;;;;-24.4082098;-50.3527085
PR;BR-153;Decrescente;;;;-24.4059939;-50.343695
PR;BR-153;Decrescente;;;;-24.398898;-50.338084
PR;BR-153;Decrescente;;;;-24.3908412;-50.3359538
PR;BR-153;Decrescente;;;X;-24.3826959;-50.3319425
PR;BR-153;Decrescente;;;;-24.3756213;-50.3263581
PR;BR-153;Decrescente;;;;-24.3670984;-50.3247053
PR;BR-153;Decrescente;;;;-24.3595582;-50.31952
PR;BR-153;Decrescente;;;;-24.3519928;-50.3142954
PR;BR-153;Decrescente;;;;-24.3444492;-50.3090809
PR;BR-153;Decrescente;;;;-24.3368841;-50.3039266
PR;BR-153;Decrescente;;;;-24.3283685;-50.3046568
PR;BR-153;Decrescente;;;;-24.3210217;-50.3096847
PR;BR-153;Decrescente;;;;-24.3134731;-50.3051684
PR;BR-153;Decrescente;;;;-24.3069517;-50.2984923
PR;BR-153;Decrescente;;;;-24.3020286;-50.2903909
PR;BR-153;Decrescente;;;;-24.2975244;-50.2819319
PR;BR-153;Decrescente;;;;-24.2930276;-50.2734988
PR;BR-153;Decrescente;;;;-24.2874225;-50.2658838
PR;BR-153;Decrescente;;;;-24.2806418;-50.2597199
PR;BR-153;Decrescente;;;;-24.2730529;-50.2545922
PR;BR-153;Decrescente;;;;-24.265787;-50.24892
PR;BR-153;Decrescente;;;X;-24.2573163;-50.2486
PR;BR-153;Decrescente;;X;;-24.2491802;-50.2491063
PR;BR-153;Decrescente;;;X;-24.2436136;-50.2442125
PR;BR-153;Decrescente;;;;-24.2397431;-50.2357942
PR;BR-153;Decrescente;;;;-24.2326063;-50.2312509
PR;BR-153;Decrescente;;;;-24.2289358;-50.2231626
PR;BR-153;Decrescente;;;;-24.2257082;-50.2142063
PR;BR-153;Decrescente;;;;-24.2181797;-50.211372
PR;BR-153;Decrescente;;;;-24.2100015;-50.2135243
PR;BR-153;Decrescente;;;;-24.2024755;-50.2170162
PR;BR-153;Decrescente;;;;-24.1946006;-50.2125152
PR;BR-153;Decrescente;;;;-24.1875819;-50.2106297
PR;BR-153;Decrescente;;;;-24.1796826;-50.2131736
PR;BR-153;Decrescente;;;;-24.1732389;-50.2195794
PR;BR-153;Decrescente;;;;-24.165361;-50.2220094
PR;BR-153;Decrescente;;;;-24.1571383;-50.2237513
PR;BR-153;Decrescente;;;;-24.1484396;-50.2226772
PR;BR-153;Decrescente;;X;;-24.1404579;-50.2269533
PR;BR-153;Decrescente;X;;;-24.1326346;-50.2315318
PR;BR-153;Decrescente;;;X;-24.1256621;-50.2371493
PR;BR-153;Decrescente;;;X;-24.1187211;-50.2404968
PR;BR-153;Decrescente;X;;;-24.1123302;-50.2430178
PR;BR-153;Decrescente;;;X;-24.1045061;-50.246655
PR;BR-153;Decrescente;;;X;-24.0958462;-50.2447176
PR;BR-153;Decrescente;;;;-24.0876437;-50.2454898
PR;BR-153;Decrescente;;;;-24.0799146;-50.2490013
PR;BR-153;Decrescente;;;X;-24.0717596;-50.2522838
PR;BR-153;Decrescente;X;;;-24.063404;-50.2530661
PR;BR-153;Decrescente;;;X;-24.0551895;-50.2528084
PR;BR-153;Decrescente;;;;-24.0458125;-50.2464116
PR;BR-153;Decrescente;;;X;-24.0425805;-50.2502359
PR;BR-153;Decrescente;X;;;-24.0348035;-50.2473013
PR;BR-153;Decrescente;;;X;-24.0260469;-50.2482199
PR;BR-153;Decrescente;;;;-24.0177538;-50.2520497
PR;BR-153;Decrescente;;;;-24.0095659;-50.2503449
PR;BR-153;Decrescente;;;;-24.0048789;-50.2421246
PR;BR-153;Decrescente;;;;-23.997093;-50.2394015
PR;BR-153;Decrescente;;;;-23.9887298;-50.2367809
PR;BR-153;Decrescente;;;X;-23.9799608;-50.2352742
PR;BR-153;Decrescente;;;;-23.9716012;-50.2341376
PR;BR-153;Decrescente;;X;;-23.9634368;-50.234694
PR;BR-153;Decrescente;;;X;-23.9562479;-50.2372955
PR;BR-153;Decrescente;;;X;-23.94752;-50.2386428
PR;BR-153;Decrescente;;;X;-23.9390995;-50.2378869
PR;BR-153;Decrescente;;X;;-23.9313008;-50.2384316
PR;BR-153;Decrescente;;;X;-23.9236297;-50.2347819
PR;BR-153;Decrescente;;;;-23.9181482;-50.2287144
PR;BR-153;Decrescente;;;;-23.9160135;-50.2194878
PR;BR-153;Decrescente;;;X;-23.9113013;-50.2112531
PR;BR-153;Decrescente;;;X;-23.9041288;-50.2057402
PR;BR-153;Decrescente;;;;-23.895881;-50.2021379
PR;BR-153;Decrescente;;;X;-23.8870445;-50.2029235
PR;BR-153;Decrescente;;;X;-23.8786241;-50.2048081
PR;BR-153;Decrescente;;;X;-23.8700173;-50.2024364
PR;BR-153;Decrescente;;X;;-23.8612602;-50.199464
PR;BR-153;Decrescente;;X;;-23.8551934;-50.1931054
PR;BR-153;Decrescente;;X;;-23.8467769;-50.1929331
PR;BR-153;Decrescente;X;;;-23.8380224;-50.1930511
PR;BR-153;Decrescente;X;;;-23.8303708;-50.1879432
PR;BR-153;Decrescente;;;;-23.8222863;-50.1835179
PR;BR-153;Decrescente;;;;-23.8141939;-50.1790851
PR;BR-153;Decrescente;;;;-23.805361;-50.1786372
PR;BR-153;Decrescente;;;;-23.796724;-50.1813539
PR;BR-153;Decrescente;;;;-23.7897772;-50.1876382
PR;BR-153;Decrescente;;;;-23.7810279;-50.1873403
PR;BR-153;Decrescente;;;;-23.772646;-50.1855902
PR;BR-153;Decrescente;;;;-23.7639947;-50.1873462
PR;BR-153;Decrescente;;;;-23.7555104;-50.1840529
PR;BR-153;Decrescente;;;;-23.7465191;-50.1832738
PR;BR-153;Decrescente;;;;-23.7374835;-50.1832412
PR;BR-153;Decrescente;;;;-23.7301817;-50.1783219
PR;BR-153;Decrescente;;;X;-23.7217178;-50.1763298
PR;BR-153;Decrescente;;;X;-23.7129819;-50.1771905
PR;BR-153;Decrescente;;;X;-23.7045545;-50.1746706
PR;BR-153;Decrescente;;;;-23.69598;-50.175407
PR;BR-153;Decrescente;;;X;-23.6877358;-50.1714626
PR;BR-153;Decrescente;;;;-23.6794328;-50.167959
PR;BR-153;Decrescente;;;;-23.6724869;-50.1616671
PR;BR-153;Decrescente;;;;-23.6653246;-50.1556363
PR;BR-153;Decrescente;;;;-23.6566738;-50.1530932
PR;BR-153;Decrescente;;;;-23.647644;-50.1524922
PR;BR-153;Decrescente;;;X;-23.6386329;-50.151864
PR;BR-153;Decrescente;;;X;-23.6302522;-50.1482636
PR;BR-153;Decrescente;;X;;-23.6212934;-50.1474836
PR;BR-153;Decrescente;X;;;-23.6129207;-50.1440715
PR;BR-153;Decrescente;;;X;-23.6039609;-50.1447402
PR;BR-153;Decrescente;X;;;-23.5951775;-50.1438157
PR;BR-153;Decrescente;X;;;-23.5865461;-50.1444525
PR;BR-153;Decrescente;X;;;-23.5779407;-50.1472888
PR;BR-153;Decrescente;X;;;-23.5698975;-50.1440949
PR;BR-153;Decrescente;;X;;-23.5615782;-50.1423989
PR;BR-153;Decrescente;;;;-23.5545974;-50.1363973
PR;BR-153;Decrescente;;;;-23.5491672;-50.1288169
PR;BR-153;Decrescente;;;;-23.5415287;-50.1236333
PR;BR-153;Decrescente;;;X;-23.5330808;-50.1202819
PR;BR-153;Decrescente;;;X;-23.5244759;-50.1173491
PR;BR-153;Decrescente;;;;-23.5158755;-50.1144197
PR;BR-153;Decrescente;;;X;-23.5073819;-50.1115219
PR;BR-153;Decrescente;;;X;-23.4990201;-50.1086704
PR;BR-153;Decrescente;;;X;-23.4905172;-50.1057795
PR;BR-153;Decrescente;;X;;-23.4820995;-50.1023073
PR;BR-153;Decrescente;;X;;-23.4736748;-50.0987586
PR;BR-153;Decrescente;;X;;-23.4648143;-50.1001294
PR;BR-153;Decrescente;X;;;-23.4560411;-50.1023261
PR;BR-153;Decrescente;X;;;-23.4485685;-50.0975591
PR;BR-153;Decrescente;X;;;-23.4421476;-50.0906481
PR;BR-153;Decrescente;X;;;-23.4357228;-50.0837395
PR;BR-153;Decrescente;X;;;-23.4292268;-50.0769419
PR;BR-153;Decrescente;;X;;-23.4213695;-50.0721121
PR;BR-153;Decrescente;;;;-23.4126812;-50.0695886
PR;BR-153;Decrescente;;;;-23.4048378;-50.0647917
PR;BR-153;Decrescente;;;;-23.3977689;-50.0589161
PR;BR-153;Decrescente;;;;-23.3891223;-50.0586936
PR;BR-369;Crescente;;;X;-23.1102114;-50.3356484
PR;BR-369;Crescente;;;;-23.1100064;-50.3360754
PR;BR-369;Crescente;;;X;-23.1064014;-50.3435106
PR;BR-369;Crescente;;;;-23.104125;-50.3513959
PR;BR-369;Crescente;;;;-23.104606;-50.3595185
PR;BR-369;Crescente;;;X;-23.1087343;-50.367521
PR;BR-369;Crescente;;;;-23.1135665;-50.3727004
PR;BR-369;Crescente;;;;-23.1211797;-50.3790894
PR;BR-369;Crescente;;;;-23.1286863;-50.3854871
PR;BR-369;Crescente;;;;-23.1318071;-50.3956345
PR;BR-369;Crescente;;X;;-23.1827485;-50.6349106
PR;BR-369;Crescente;;;X;-23.1873352;-50.6392137
PR;BR-369;Crescente;X;;;-23.1914979;-50.6482472
PR;BR-369;Crescente;;;;-23.1980695;-50.6543463
PR;BR-369;Crescente;;;;-23.2061004;-50.6561945
PR;BR-369;Crescente;;;;-23.2104423;-50.6645992
PR;BR-369;Crescente;;;;-23.2171256;-50.6700029
PR;BR-369;Crescente;;;X;-23.225102;-50.673955
PR;BR-369;Crescente;;;;-23.2324329;-50.6792252
PR;BR-369;Crescente;;;X;-23.2361152;-50.6874421
PR;BR-369;Crescente;;;X;-23.2402436;-50.6959989
PR;BR-369;Crescente;;X;;-23.2418625;-50.7055258
PR;BR-369;Crescente;;;X;-23.2448322;-50.7139836
PR;BR-369;Crescente;;X;;-23.2466202;-50.7269124
PR;BR-369;Crescente;;X;;-23.2477539;-50.7316939
PR;BR-369;Crescente;X;;;-23.2473511;-50.7415864
PR;BR-369;Crescente;;;;-23.2481559;-50.7511581
PR;BR-369;Crescente;;X;;-23.2526843;-50.759739
PR;BR-369;Crescente;;;X;-23.2572493;-50.7682951
PR;BR-369;Crescente;;;;-23.2619051;-50.7767382
PR;BR-369;Crescente;;X;;-23.264193;-50.7863129
PR;BR-369;Crescente;;;X;-23.2663175;-50.7959382
PR;BR-369;Crescente;;;X;-23.2694781;-50.8082609
PR;BR-369;Crescente;;;;-23.2724482;-50.8143219
PR;BR-369;Crescente;;;;-23.2740057;-50.8239751
PR;BR-369;Crescente;;;X;-23.2761227;-50.8334473
PR;BR-369;Crescente;;;;-23.2787684;-50.8422305
PR;BR-369;Crescente;;;;-23.2795729;-50.8513628
PR;BR-369;Crescente;;;;-23.2787872;-50.8605123
PR;BR-369;Crescente;;;;-23.2838879;-50.8685498
PR;BR-369;Crescente;;;;-23.2861844;-50.8780095
PR;BR-369;Crescente;;;;-23.2856568;-50.8877031
PR;BR-369;Crescente;;;;-23.2846823;-50.897462
PR;BR-369;Crescente;;;;-23.285877;-50.9075913
PR;BR-369;Crescente;;;;-23.2857061;-50.9167672
PR;BR-369;Crescente;;;;-23.2841104;-50.9262364
PR;BR-369;Crescente;;;;-23.2847231;-50.9360035
PR;BR-369;Crescente;;;;-23.2831716;-50.9541681
PR;BR-369;Crescente;;X;;-23.2830297;-50.9551415
PR;BR-369;Crescente;;;;-23.2766991;-50.9617039
PR;BR-369;Crescente;;;X;-23.2694963;-50.9675332
PR;BR-369;Crescente;;;X;-23.2636952;-50.9747252
PR;BR-369;Crescente;;;X;-23.2577014;-50.9817907
PR;BR-369;Crescente;;;;-23.2608636;-50.9891033
PR;BR-369;Crescente;;;;-23.2608633;-50.9978048
PR;BR-369;Crescente;;X;;-23.2601196;-51.0068073
PR;BR-369;Crescente;;;;-23.2612618;-51.0156266
PR;BR-369;Crescente;;;;-23.2619953;-51.024135
PR;BR-369;Crescente;;;;-23.2641647;-51.0345906
PR;BR-369;Crescente;;;X;-23.2720348;-51.0397646
PR;BR-369;Crescente;X;;;-23.2726017;-51.0514524
PR;BR-369;Crescente;X;;;-23.2756232;-51.0604034
PR;BR-369;Crescente;;;;-23.2803663;-51.0686113
PR;BR-369;Crescente;;;;-23.2864759;-51.0757394
PR;BR-369;Crescente;;;;-23.2903596;-51.08453
PR;BR-369;Crescente;;;;-23.2927378;-51.0938332
PR;BR-369;Crescente;;;;-23.293202;-51.103315
PR;BR-369;Crescente;;;;-23.2937019;-51.1127676
PR;BR-369;Crescente;;;;-23.293128;-51.1221833
PR;BR-369;Crescente;;;;-23.2931364;-51.1316598
PR;BR-369;Crescente;;;X;-23.2930079;-51.1411592
PR;BR-369;Crescente;;;;-23.2929273;-51.1511061
PR;BR-369;Crescente;;;;-23.2928836;-51.1610591
PR;BR-369;Crescente;;;X;-23.2927536;-51.1710131
PR;BR-369;Crescente;;;X;-23.2927137;-51.1809639
PR;BR-369;Crescente;;;;-23.2953617;-51.1900358
PR;BR-369;Crescente;;;;-23.2966794;-51.2049973
PR;BR-369;Crescente;;;;-23.2952106;-51.2085669
PR;BR-369;Crescente;;;;-23.2913664;-51.2175826
PR;BR-369;Crescente;;;;-23.2873906;-51.2265286
PR;BR-369;Crescente;;;;-23.2854936;-51.2359939
PR;BR-369;Crescente;X;;;-23.2836909;-51.2457007
PR;BR-369;Crescente;X;;;-23.2816902;-51.2553329
PR;BR-369;Crescente;;X;;-23.2880435;-51.2611406
PR;BR-369;Crescente;;;;-23.2934994;-51.2683921
PR;BR-369;Crescente;;;;-23.2969443;-51.2767406
PR;BR-369;Crescente;;;;-23.2953997;-51.2859006
PR;BR-369;Crescente;;;;-23.2952488;-51.2952453
PR;BR-369;Crescente;;X;;-23.2953701;-51.3123672
PR;BR-369;Crescente;;;X;-23.295764;-51.3138871
PR;BR-369;Crescente;;;;-23.2985881;-51.322741
PR;BR-369;Crescente;;;;-23.3016877;-51.3315622
PR;BR-369;Crescente;;;X;-23.3018465;-51.3408896
PR;BR-369;Crescente;;;;-23.3011283;-51.3502563
PR;BR-369;Crescente;;;;-23.3043948;-51.3590483
PR;BR-369;Crescente;;;X;-23.3082315;-51.3675202
PR;BR-369;Crescente;;;;-23.3153789;-51.3758137
PR;BR-369;Crescente;;;;-23.3201079;-51.3813284
PR;BR-369;Crescente;;;;-23.326378;-51.3878527
PR;BR-369;Crescente;;;;-23.3344714;-51.3888451
PR;BR-369;Crescente;;;X;-23.3485536;-51.3862785
PR;BR-369;Crescente;X;;;-23.3508452;-51.3874296
PR;BR-369;Crescente;X;;;-23.3567612;-51.3947474
PR;BR-369;Crescente;X;;;-23.3630869;-51.401605
PR;BR-369;Crescente;X;;;-23.369519;-51.4084239
PR;BR-369;Crescente;;X;;-23.3763229;-51.4151204
PR;BR-369;Crescente;X;;;-23.3851292;-51.4195269
PR;BR-369;Crescente;;X;;-23.3939064;-51.4239793
PR;BR-369;Crescente;;;;-23.4028093;-51.4280688
